TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery
2019-05-20 13:05:18.365,0.4271513,0.78394353,2.093954,-0.121270895,0.049467754,-0.070008,1.0944648,0.18490069,0.40181276,0.52731675,0.7963996,0.33946463,0.08252234,1.091871,0.15711264,0.13194019,-0.06713511,0.93470025,0.10013313,-0.0210422,863.47986,826.8132,733.73627,854.21246,835.6777,0.2681884765625,0.1239013671875,0.9454345703125,-1.936492919921875,3.955230712890625,3.581390380859375,1,1.0,2.0,1.0,1.0,25.28
2019-05-20 13:05:19.375,0.45122138,0.78394353,0.88304263,0.4033248,0.48854303,-0.070008,0.0776117,0.30135596,0.7486986,0.52731675,-0.2453477,0.6498659,0.42779595,1.091871,0.31824392,0.3347648,-0.113683395,0.93470025,0.17245843,-0.08001059,857.4359,833.663,778.46155,851.79486,813.91943,0.28271484375,0.11444091796875,0.94390869140625,-1.9439697265625,3.4393310546875,4.059906005859375,1,1.0,4.0,1.0,1.0,25.28
2019-05-20 13:05:20.390,0.37693295,0.78394353,0.78487396,0.2525497,0.16828066,-0.070008,0.09486061,0.13772294,0.740947,0.52731675,0.17372477,0.70458895,0.3620982,1.091871,0.31980222,0.29566693,-0.07989448,0.93470025,0.10933202,-0.04544156,858.24176,844.5421,807.8755,853.00366,877.98535,0.2950439453125,0.10736083984375,0.94488525390625,-1.368255615234375,3.9178466796875,4.732818603515625,1,1.0,1.0,1.0,1.0,25.28
2019-05-20 13:05:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-05-20 13:05:21.414,0.5427886,0.78394353,0.5536145,0.17015494,0.36963755,-0.070008,-0.038135722,0.07453921,0.80250114,0.52731675,0.20495649,0.38494208,0.46246424,1.091871,0.22606662,0.18955423,0.13574685,0.93470025,0.043364834,-0.09827684,906.99634,955.34796,774.83514,917.0696,832.8571,0.295654296875,0.1146240234375,0.94171142578125,0.07476806640625,3.745880126953125,3.87298583984375,1,1.0,1.0,1.0,1.0,25.28
2019-05-20 13:05:22.426,0.84728485,0.78394353,0.7714792,0.33243352,0.7080463,-0.070008,-0.02296797,0.32159817,0.64263856,0.52731675,0.41856524,0.17378895,0.5789359,1.091871,0.2166907,0.09161861,0.24773936,0.93470025,-0.068871915,0.08232994,850.58606,792.5641,797.3993,851.39197,852.1978,0.2965087890625,0.1141357421875,0.9366455078125,-1.517791748046875,4.59075927734375,6.41510009765625,1,1.0,1.0,1.0,1.0,25.28
2019-05-20 13:05:23.445,-0.033578504,0.78394353,0.9101535,0.14644949,-0.09565177,-0.070008,0.18846226,-0.0930555,0.5869978,0.52731675,0.55443853,0.79433835,0.3533419,1.091871,0.40572512,0.23325303,-0.14720626,0.93470025,0.21595839,-0.1328229,909.41394,778.46155,771.2088,912.23444,848.5714,0.30633544921875,0.111083984375,0.93609619140625,-1.36077880859375,6.093597412109375,3.521575927734375,1,1.0,4.0,1.0,1.0,25.27
2019-05-20 13:05:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-05-20 13:05:24.446,-0.27912572,0.78394353,1.068573,0.046047587,-0.13380754,-0.070008,0.084233135,-0.024778318,0.504049,0.52731675,0.17721672,0.69981766,0.2569762,1.091871,0.41654956,0.28043854,-0.102289975,0.93470025,0.2584129,-0.07212237,802.23444,962.1978,889.2674,801.02563,823.1868,0.30535888671875,0.1156005859375,0.9376220703125,-2.34771728515625,5.136566162109375,3.431854248046875,1,1.0,4.0,1.0,1.0,25.27
2019-05-20 13:05:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-05-20 13:05:25.468,-0.02269613,0.78394353,1.0042628,0.1342188,-0.046631146,-0.070008,0.06277786,0.09543279,0.64799535,0.52731675,0.20940924,0.7621554,0.3120028,1.091871,0.39619347,0.32539532,-0.081439376,0.93470025,0.18672864,-0.042882822,836.8865,952.9304,834.87177,845.34796,883.22345,0.27337646484375,0.108154296875,0.94580078125,-0.979461669921875,4.927215576171875,3.461761474609375,1,1.0,4.0,1.0,1.0,25.27
2019-05-20 13:05:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-05-20 13:05:26.480,0.35534203,0.78394353,0.14747874,0.5385086,0.14924271,-0.070008,-0.23129548,-0.072805494,0.56943756,0.52731675,-0.11882503,0.6219018,0.41914585,1.091871,0.18409258,-0.08842694,0.10604431,0.93470025,0.030831467,0.0326393,885.64105,914.2491,817.1429,874.7619,904.9817,0.28240966796875,0.1058349609375,0.94537353515625,-1.15142822265625,4.0374755859375,4.224395751953125,1,1.0,2.0,1.0,1.0,25.27
