TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery
2019-05-13 16:07:04.534,0.8336867,0.031260412,0.58862555,0.8023003,-0.021529082,-0.08455626,0.06224419,0.090274625,1.122367,0.08405854,-0.043320995,1.0597996,0.33175698,-0.612668,-0.23591484,0.1407438,-2.7221805E-4,-0.99021155,-0.6679012,-0.15613228,840.5128,855.0183,853.4066,831.6484,879.19415,0.27471923828125,0.05316162109375,0.95562744140625,-2.07855224609375,6.59454345703125,4.62066650390625,1,1.0,1.0,1.0,1.0,43.25
2019-05-13 16:07:05.557,0.8892169,0.2027793,0.471585,0.888538,0.20957282,-0.0040929844,0.036279768,0.1163015,0.9983565,0.09309104,0.022621518,1.0441824,0.47524843,-0.4648313,-0.24415624,0.32314065,0.021968195,-1.1493659,-0.57604086,-0.17125677,867.1062,864.68866,862.27106,866.7033,834.4689,0.25518798828125,0.060302734375,0.9515380859375,-0.934600830078125,1.973876953125,5.540313720703125,1,1.0,1.0,1.0,1.0,43.25
2019-05-13 16:07:06.575,1.1203424,0.52307236,0.61456126,1.1722921,0.29763496,0.060312998,-0.2799492,0.39284638,0.5653283,0.102494195,0.002812534,0.489003,0.41547912,-0.46567398,-0.23514755,0.18428183,0.055903357,-0.9397418,-0.6731779,-0.10408425,865.4945,862.27106,853.00366,855.0183,841.31866,0.28118896484375,0.05877685546875,0.94769287109375,-1.054229736328125,4.42626953125,4.2169189453125,1,1.0,1.0,1.0,1.0,43.25
2019-05-13 16:07:07.581,1.3912269,0.6353202,0.6349945,1.3872088,0.44961438,-0.030326525,-0.2556824,0.5443558,0.50994396,-0.029305218,-0.12183286,0.52456325,0.07845714,-0.5875997,-0.25619227,-0.103403315,0.018875511,-0.93671215,-0.58424103,-0.19331035,854.21246,859.45056,841.7216,851.79486,831.6484,0.28082275390625,0.056884765625,0.94927978515625,-0.994415283203125,4.344024658203125,4.246826171875,1,1.0,1.0,1.0,1.0,43.25
2019-05-13 16:07:08.598,1.6224846,0.74719155,0.7939771,1.3668872,0.5341274,-0.19939356,-0.04926769,0.19927315,0.68707633,0.02617868,-0.15177757,0.383687,0.25023925,-0.5005657,-0.32674915,-0.101127476,-0.0031314157,-1.1710747,-0.61761004,-0.22047462,840.9158,856.63007,860.2564,844.5421,884.0293,0.2745361328125,0.05517578125,0.95135498046875,-1.428070068359375,4.478607177734375,4.38140869140625,1,1.0,1.0,1.0,1.0,43.25
2019-05-13 16:07:09.601,1.1451188,0.4987216,0.5714148,1.2355207,0.3581839,-0.23998253,-0.07058604,0.21649984,0.5949087,-0.04000669,-0.10811153,0.48719305,0.1270397,-0.39639705,-0.22960037,-0.02178746,0.015861494,-1.0845531,-0.47599763,-0.22314247,856.63007,859.45056,848.5714,848.97437,809.0842,0.27801513671875,0.05462646484375,0.94696044921875,-1.31591796875,4.42626953125,4.403839111328125,1,1.0,1.0,1.0,1.0,43.25
2019-05-13 16:07:10.612,1.2505994,0.16170625,0.18030222,1.0733689,0.33055723,-0.07330018,-0.15690674,0.11956172,0.76697654,-0.06299,-0.102211855,0.5429544,0.15149766,-0.4547405,-0.23150763,0.016014913,-0.048135195,-1.0157835,-0.56214887,-0.19279532,843.3333,856.2271,853.4066,852.6007,867.50916,0.27703857421875,0.0545654296875,0.95135498046875,-1.203765869140625,4.38140869140625,4.344024658203125,1,1.0,1.0,1.0,1.0,43.25
2019-05-13 16:07:11.630,1.435548,0.193282,0.1894126,1.1143724,0.15164058,-0.27741134,-0.03417476,0.05840292,0.70357394,-0.18415189,0.14749712,0.47503832,0.17412746,-0.5853107,-0.33403924,0.12961657,0.020382296,-0.9908237,-0.8255645,-0.3018004,842.9304,848.1685,845.7509,848.5714,844.5421,0.27679443359375,0.05755615234375,0.9468994140625,-1.233673095703125,4.366455078125,4.29168701171875,1,1.0,1.0,1.0,1.0,43.25
2019-05-13 16:07:12.647,1.3490045,0.19806157,0.4607053,0.93603563,0.53780186,-0.08358085,0.07435661,0.07161048,0.7267777,0.024807716,0.13408206,0.5772882,0.2007412,-0.6727752,-0.23680684,0.09226275,-0.049323063,-0.9716429,-0.5992628,-0.3869404,852.1978,860.65936,865.89746,860.2564,906.1905,0.27911376953125,0.05389404296875,0.94866943359375,-1.114044189453125,4.0972900390625,4.119720458984375,1,1.0,1.0,1.0,1.0,43.25
2019-05-13 16:07:13.682,1.3260103,0.10160838,0.42222774,0.94422245,0.4462053,-0.26479152,0.13326263,0.07286294,0.7738954,-0.082252584,0.13149495,0.69021946,0.2998812,-0.5085206,-0.16978173,-0.0995811,-0.20568499,-1.0109726,-0.70535034,-0.2494342,858.6447,858.24176,863.47986,859.45056,851.39197,0.2757568359375,0.05560302734375,0.953125,-1.136474609375,4.44122314453125,4.32159423828125,1,1.0,1.0,1.0,1.0,43.25
