TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery
2019-05-14 12:50:01.454,0.5610579,0.84976286,0.43222317,0.8494611,0.2589493,0.28123063,0.50118405,0.24840549,0.21296705,0.67725843,0.47611445,-0.07407035,0.55948997,0.4815095,0.019079952,0.36972982,0.6596253,0.13412617,-0.5427502,0.06412193,834.4689,857.4359,852.6007,858.6447,831.2454,-0.01947021484375,0.00286865234375,0.9786376953125,-1.36077880859375,5.061798095703125,5.62255859375,1,1.0,1.0,1.0,1.0,34.66
2019-05-14 12:50:02.456,0.26674634,0.74378556,0.80526763,0.21479933,-0.009681288,0.38626695,0.5673039,0.21234068,0.20294012,0.70400405,0.49762157,0.08478441,0.54961985,0.40167695,0.2288782,0.24029358,0.5262243,0.15335236,-0.3757512,0.03032627,844.1392,853.8095,852.1978,862.27106,890.87915,-0.04254150390625,0.02825927734375,0.9815673828125,-2.310333251953125,4.209442138671875,2.938385009765625,1,1.0,1.0,1.0,1.0,34.66
2019-05-14 12:50:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-05-14 12:50:03.464,-0.010123449,0.8132661,1.0818965,0.360731,-0.3426698,0.5283387,0.69737774,0.19128302,0.22072884,0.82924867,0.37617064,0.24578671,0.5545263,0.31453273,0.2978907,0.23485641,0.43734762,0.21332578,-0.40355372,-0.16850913,870.7326,836.8865,855.0183,873.1502,879.19415,-0.0467529296875,0.02850341796875,0.9769287109375,-1.74957275390625,4.164581298828125,4.20196533203125,1,1.0,1.0,1.0,1.0,34.66
2019-05-14 12:50:04.476,0.35738313,0.90514517,1.1224566,0.76654947,0.12139371,0.6156374,0.6737999,0.2293975,0.048999246,0.6969226,0.4408841,0.4449822,0.23909244,0.43871027,0.20558017,0.22047879,0.3015362,0.19383027,-0.34825715,-0.18249501,873.5531,841.7216,838.0952,868.315,860.65936,-0.0751953125,0.15545654296875,0.97607421875,7.94036865234375,5.39825439453125,11.327362060546875,1,1.0,1.0,1.0,1.0,34.64
2019-05-14 12:50:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-05-14 12:50:05.486,0.6719249,0.8250407,1.1308906,0.75499046,0.4307563,0.55385375,0.6450845,0.45333672,0.2932335,0.41263828,0.7182859,0.50436854,0.1424451,0.5148963,0.22042458,0.06347389,0.2602225,0.19221592,-0.29417732,-0.17763095,852.6007,847.3626,844.1392,862.674,898.1319,-0.08349609375,0.18890380859375,0.960205078125,-1.218719482421875,4.42626953125,3.529052734375,1,1.0,1.0,1.0,1.0,34.64
2019-05-14 12:50:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-05-14 12:50:06.499,0.8744323,0.6666016,0.88984895,0.8325312,0.5660335,0.3578604,0.28002876,0.53856546,0.76469624,0.1522603,0.4415829,0.8421462,0.10812862,0.56097883,0.16293402,0.091121465,0.28193462,0.2610573,-0.39454606,-0.13220933,875.16486,859.45056,863.8828,880.0,822.7839,-0.09063720703125,0.188232421875,0.97125244140625,-0.844879150390625,5.38330078125,4.493560791015625,1,1.0,1.0,1.0,1.0,34.64
2019-05-14 12:50:07.523,1.4058381,0.8828256,1.100285,1.3549647,0.7967995,0.79630286,0.7302624,0.9321231,0.99672323,0.41256332,0.5029346,1.0818044,0.81673324,0.48161057,0.03080724,0.7533507,0.69347364,0.18748058,-0.2566294,0.5928885,850.58606,873.1502,860.65936,854.61536,848.97437,-0.09661865234375,0.18475341796875,0.96746826171875,-0.59814453125,4.18701171875,4.463653564453125,1,1.0,1.0,1.0,1.0,34.64
2019-05-14 12:50:08.538,1.2218057,0.7208052,0.8368706,1.2076229,0.6511756,0.7327209,0.49981955,0.7605651,1.1026382,0.45442224,0.48795897,1.2047317,0.7786291,0.51425225,-0.08333559,0.54092443,0.5497927,0.1446427,-0.37190402,0.46200344,849.3773,854.21246,844.5421,853.00366,865.89746,-0.09100341796875,0.18853759765625,0.9666748046875,-1.398162841796875,4.91973876953125,3.656158447265625,1,1.0,1.0,1.0,1.0,34.64
2019-05-14 12:50:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2019-05-14 12:50:09.550,1.5955577,0.34892908,0.37795195,1.0656527,0.32863766,0.2853202,0.31143743,0.2056897,0.7632202,0.49399275,0.090654835,0.81625336,0.894047,0.56351614,0.14788333,0.8089706,1.2364695,0.51539874,0.15160137,1.3142151,863.47986,855.0183,860.65936,844.94507,848.1685,-0.09405517578125,0.186279296875,0.96893310546875,-1.786956787109375,3.22998046875,4.089813232421875,1,1.0,1.0,1.0,1.0,34.64
2019-05-14 12:50:10.589,1.5677524,0.55361974,0.5158732,1.1972506,0.22017074,-0.018767774,0.2525582,0.29127148,0.6748731,0.61038357,0.04385624,0.6436458,0.87445575,0.49728885,0.12966144,0.8931719,1.1903238,0.5177036,0.24741654,1.3754361,861.8681,836.4835,863.8828,859.85345,860.2564,-0.0865478515625,0.189697265625,0.9686279296875,-0.52337646484375,3.730926513671875,5.271148681640625,1,1.0,1.0,1.0,1.0,34.64
2019-05-14 12:50:11.604,1.0001886,0.5574633,0.61179185,-0.18962494,0.6040586,0.364137,0.14514966,-0.30183253,0.7699028,0.7023282,0.54095864,0.48448634,0.6839943,0.5221446,0.14032595,0.34363467,0.45303553,0.20294392,-0.359049,0.1714333,873.1502,824.3956,850.989,857.4359,828.4249,-0.08953857421875,0.190185546875,0.9625244140625,-1.06170654296875,5.2337646484375,4.007568359375,1,1.0,1.0,1.0,1.0,34.64
2019-05-14 12:50:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-05-14 12:50:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2019-05-14 12:50:12.606,1.3846624,0.73213476,1.4881214,-0.049276758,0.9812124,0.5095312,1.148601,-0.22296023,0.70141274,0.6490247,1.2068951,0.33716542,0.92550695,0.72636336,0.47100374,0.2964286,0.81735075,0.28459924,-0.0647505,0.4336386,974.2857,846.9597,846.55676,914.2491,836.4835,-0.094970703125,0.186767578125,0.961669921875,-1.3458251953125,5.87677001953125,3.289794921875,1,1.0,1.0,1.0,1.0,34.64
2019-05-14 12:50:13.634,1.3846624,0.874338,1.1175106,0.23299523,0.9812124,0.24733903,0.8029759,-0.059652086,0.70141274,0.53741866,1.0216752,0.37156615,0.92550695,0.65967065,0.5121071,1.009749,0.81735075,0.879813,0.4503231,0.9573739,808.68134,851.79486,856.2271,849.7802,862.27106,-0.08599853515625,0.1917724609375,0.965087890625,-1.652374267578125,3.7982177734375,3.955230712890625,1,1.0,1.0,1.0,1.0,34.64
2019-05-14 12:50:14.678,1.3846624,0.84180605,0.30364183,0.23299523,0.9812124,0.6590599,0.15959357,-0.059652086,0.70141274,0.74742293,0.42004794,0.37156615,0.92550695,0.720153,0.5241778,1.009749,0.81735075,0.8498445,0.47141728,0.9573739,883.22345,869.12085,840.5128,833.663,865.4945,-0.091796875,0.1875,0.96173095703125,-1.891632080078125,5.27862548828125,3.72344970703125,1,2.0,1.0,1.0,2.0,34.59
2019-05-14 12:50:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-05-14 12:50:15.709,1.3846624,1.1896092,1.2504699,0.23299523,0.9812124,0.857586,0.81892943,-0.059652086,0.70141274,0.7997288,0.8766411,0.37156615,0.92550695,0.5994726,0.55624634,1.009749,0.81735075,0.8112433,0.3555656,0.9573739,865.4945,862.674,845.7509,853.8095,855.82416,-0.105224609375,0.1881103515625,0.96539306640625,-1.734619140625,5.7720947265625,3.401947021484375,1,2.0,1.0,1.0,2.0,34.59
2019-05-14 12:50:16.739,1.3846624,0.98784107,1.5656047,0.6642391,0.9812124,0.5502075,0.99430317,0.15293927,0.70141274,0.6625183,0.9807285,0.14313114,0.92550695,0.48768738,0.57947063,0.88995975,0.81735075,0.4502786,-0.02529302,1.0812229,850.989,859.85345,848.97437,848.97437,890.4762,-0.09417724609375,0.19189453125,0.96551513671875,-2.03369140625,4.957122802734375,3.24493408203125,1,1.0,1.0,1.0,1.0,34.59
2019-05-14 12:50:17.778,0.5613798,0.6670028,0.51698667,0.54251313,0.23692611,0.11083798,0.4467477,0.058502518,0.61175275,0.5924988,0.68512803,0.09821397,0.5400713,0.5645619,0.013475022,0.41342694,0.45713216,0.28529927,-0.2183903,0.329901,853.8095,875.16486,867.50916,854.21246,844.1392,-0.0992431640625,0.19085693359375,0.964111328125,-1.472930908203125,3.84307861328125,4.1571044921875,1,1.0,1.0,1.0,1.0,34.59
